,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
1132,1133,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,11,2,203,1,2,4,2
1134,1135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,11,2,203,2,1,9,4
1142,1143,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,11,2,203,2,2,7,1
1147,1148,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,11,2,203,1,2,4,1
1247,1248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,11,2,210,2,2,12,1
1249,1250,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11,2,215,2,2,4,2
1250,1251,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,2,217,1,2,4,1
1474,1475,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,11,2,201,2,2,3,1
1509,1510,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,2,254,2,2,7,1
1518,1519,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,11,2,205,2,2,4,2
1519,1520,2,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,11,2,210,2,2,2,4
1524,1525,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,215,2,2,7,2
1525,1526,2,3,4,1,1,1,1,1,0,0,0,0,1,1,1,0,1,11,2,202,2,2,7,1
1526,1527,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,211,2,2,7,1
1527,1528,1,1,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,11,2,242,2,2,3,1
1529,1530,2,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2,290,1,2,3,1
1530,1531,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,2,234,2,2,4,1
1531,1532,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,11,2,234,2,2,3,1
1532,1533,2,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,2,202,1,3,3,1
1533,1534,1,1,7,0,1,0,0,1,1,1,0,0,1,1,1,0,1,11,2,210,1,2,8,1
1534,1535,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,11,2,240,2,2,8,1
1535,1536,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,2,242,2,2,2,1
1536,1537,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,2,235,1,2,1,2
1537,1538,1,1,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11,2,231,1,1,8,0
1538,1539,2,3,7,1,1,1,1,1,1,1,1,0,1,1,1,0,1,11,2,240,2,2,7,1
1539,1540,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,11,2,202,2,3,3,1
