,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
3463,3464,2,2,5,5,5,5,5,5,5,5,5,5,5,1,5,4,5,9,9,801,2,3,5,2
3482,3483,1,1,1,4,3,5,5,5,5,4,3,4,4,0,4,4,4,9,9,840,2,2,5,3
3483,3484,1,1,5,5,5,5,5,5,5,5,5,5,5,1,5,4,5,9,9,805,2,2,8,1
3484,3485,1,1,1,4,5,5,5,5,5,4,3,4,5,0,4,4,5,9,9,813,1,3,5,2
3515,3516,1,1,5,4,5,5,4,4,5,4,4,4,5,0,4,4,4,9,9,831,2,2,3,4
3535,3536,1,1,6,5,5,5,5,5,5,5,3,5,5,1,5,5,5,9,9,802,2,3,5,2
3541,3542,1,1,6,5,3,5,5,4,4,3,2,2,5,0,4,4,4,9,9,840,2,3,2,3
3557,3558,2,2,6,5,4,5,5,5,5,4,4,5,5,0,4,4,5,9,9,802,2,2,2,4
3559,3560,1,1,6,4,4,4,5,4,5,4,4,4,5,1,5,4,5,9,9,819,1,3,2,3
3560,3561,1,1,6,5,5,5,5,4,5,4,4,5,5,1,5,4,5,9,9,888,2,2,5,4
3563,3564,1,1,5,5,5,5,5,5,5,5,5,5,5,0,4,4,4,9,9,802,1,2,10,5
3841,3842,1,1,1,4,5,4,4,4,4,4,4,4,4,0,4,4,4,9,9,940,1,4,5,2
3847,3848,1,1,5,5,5,3,5,5,5,5,5,3,5,1,5,4,5,9,9,816,1,2,4,1
3855,3856,1,1,1,4,4,4,5,5,5,5,5,4,5,0,5,4,5,9,9,813,2,3,5,2
3857,3858,1,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,9,9,848,2,3,10,4
3859,3860,1,1,5,5,5,5,5,5,5,5,4,5,5,1,5,4,5,9,9,851,2,3,5,3
3860,3861,1,1,5,5,5,5,5,5,5,5,4,5,5,0,5,5,5,9,9,811,2,3,4,1
3869,3870,2,4,1,5,4,5,2,4,4,4,4,3,5,1,2,3,3,9,9,803,1,1,10,5
3873,3874,1,1,1,4,5,5,5,4,5,4,5,3,4,0,4,4,5,9,9,803,1,2,8,1
3884,3885,1,1,5,5,5,5,5,4,5,5,4,5,5,0,5,4,5,9,9,832,2,3,11,1
